77 W21_4952_HUSH_BOLIG_2014.csv 5108804 5 1 w21_4952_lopenr_person 0 0 NA NA NA NA NA NA NA NA
77 W21_4952_HUSH_BOLIG_2014.csv 5108804 5 2 lopenr_hush 0 0 NA NA NA NA NA NA NA NA
77 W21_4952_HUSH_BOLIG_2014.csv 5108804 5 3 bygningstype 114795 2.25 111 829 125.03 112 1572.07 39.65 10.34 134.92
77 W21_4952_HUSH_BOLIG_2014.csv 5108804 5 4 bygntype 75002 1.47 1 5 1.94 1 1.63 1.28 0.99 -0.53
77 W21_4952_HUSH_BOLIG_2014.csv 5108804 5 5 btbol 75002 1.47 1 6 2.01 1 1.86 1.36 1.04 -0.06
