"names"
"1" "w21_4952_lopenr_person"
"2" "aargang"
"3" "skatt_realkapital"
"4" "skatt_brutto_finanskapital"
"5" "skatt_bruttoformue"
"6" "skatt_gjeld"
"7" "skatt_nettoformue"
