"names"
"1" "w21_4952_lopenr_person"
"2" "SKOLEAAR"
"3" "UTVEKS"
"4" "UTVEKSLAND"
"5" "INSTINR"
"6" "STUDIEPROGRAM"
"7" "UTVEKS_INST"
"8" "UTVEKSAVTALE"
"9" "UTVEKS_FRADATO"
"10" "UTVEKS_TILDATO"
