"names"
"1" "w21_4952_lopenr_person"
"2" "KJONN"
"3" "ALDER"
"4" "DATO"
"5" "TKNR"
"6" "ANTBARN"
"7" "w21_4952_lnrb1"
"8" "w21_4952_lnrb2"
"9" "w21_4952_lnrb3"
"10" "w21_4952_lnrb4"
"11" "UTBFOM"
"12" "BELOPE"
"13" "BELOPM"
"14" "TYPE1"
"15" "TYPE2"
"16" "TYPE3"
"17" "TYPE4"
"18" "TIM1"
"19" "TIM2"
"20" "TIM3"
"21" "TIM4"
