names
1 w21_4952_lopenr_person
2 w21_4952_lopenr_virksomhet
3 w21_4952_lopenr_foretak
4 PERS_ALDER
5 ARB_ARBKOMM
6 ARB_ARBMARK_STATUS
7 ARB_ARBTID
8 ARB_ARBTIM
9 ARB_HOVEDARBEID
10 ARB_YRKE
11 ARB_YRKE_IMP
12 ARB_YRKE_PUBL
13 FRTK_ORG_FORM
14 FRTK_SEKTOR_1987
15 FRTK_SEKTOR_2014
16 PERS_KJOENN
17 PERS_KOMMNR
18 PERS_PERSONTYPE
19 PERS_TILTAK
20 VIRK_NACE1_SN07
21 VIRK_KILDE_NACE1
