"names"
"169" "fodselsaar_mnd_barn_04"
"170" "fodselsaar_mnd_barn_05"
"171" "fodselsaar_mnd_barn_06"
"172" "fodselsaar_mnd_barn_07"
"173" "fodselsaar_mnd_barn_08"
"174" "fodselsaar_mnd_barn_09"
"175" "fodselsaar_mnd_barn_10"
"176" "fodselsaar_mnd_barn_11"
"177" "fodselsaar_mnd_barn_12"
"178" "fodselsaar_mnd_barn_13"
"179" "fodselsaar_mnd_barn_14"
"180" "fodselsaar_mnd_barn_15"
"181" "fodselsaar_mnd_barn_16"
"182" "fodselsaar_mnd_barn_17"
"183" "fodselsaar_mnd_barn_18"
"184" "fodselsaar_mnd_barn_19"
"185" "fodselsaar_mnd_barn_20"
"186" "fodselsaar_mnd_barn_21"
"187" "fodselsaar_mnd_barn_22"
"188" "fodselsaar_mnd_sosken_01"
"189" "fodselsaar_mnd_sosken_02"
"190" "fodselsaar_mnd_sosken_03"
"191" "fodselsaar_mnd_sosken_04"
"192" "fodselsaar_mnd_sosken_05"
"193" "fodselsaar_mnd_sosken_06"
"194" "fodselsaar_mnd_sosken_07"
"195" "fodselsaar_mnd_sosken_08"
"196" "fodselsaar_mnd_sosken_09"
"197" "fodselsaar_mnd_sosken_10"
"198" "fodselsaar_mnd_sosken_11"
"199" "fodselsaar_mnd_sosken_12"
"200" "fodselsaar_mnd_sosken_13"
"201" "fodselsaar_mnd_sosken_14"
"202" "fodselsaar_mnd_sosken_15"
"203" "fodselsaar_mnd_sosken_16"
"204" "fodselsaar_mnd_sosken_17"
"205" "fodselsaar_mnd_sosken_18"
"206" "fodselsaar_mnd_sosken_19"
"207" "fodselsaar_mnd_sosken_20"
