1 Alder1 1524 0.22 -1 91 27.15 24 59.73 7.73 1.75 3.03
2 Alder 1524 0.22 -1 91 21.4 23 176.24 13.28 -0.28 0.06
3 Ansattnr 0 0 NA NA NA NA 0.42 0.65 NA NA
4 Antall Bestatt 1530 0.22 0 11 0.79 1 0.19 0.43 -0.88 2.09
5 Antall Tellende 1530 0.22 0 17 1.07 1 0.23 0.48 5.07 60.29
6 Arstall1 1524 0.22 -1 2006 1958.81 2003 86644.88 294.36 -6.51 40.35
7 Arstall 852 0.12 1 2003 2001.1 2003 3771.6 61.41 -32.34 1044.14
8 Arstall Nsdrapportert 16389 2.32 0 2006 2001.07 2003 3863.59 62.16 -31.96 1019.49
9 Artermin1 0 0 NA NA NA NA NA NA NA NA
10 Artermin 0 0 NA NA NA NA NA NA NA NA
11 Campuskode1 0 0 NA NA NA NA NA NA NA NA
12 Campuskode 0 0 NA NA NA NA NA NA NA NA
13 Campusnavn 0 0 NA NA NA NA NA NA NA NA
14 Dsp Id 1524 0.22 -1 1474968 560083.73 -1 473804388765.24 688334.5 0.42 -1.82
15 Emnekode 0 0 NA NA NA NA 315632495.42 17766.05 NA NA
16 Emnenavn Bokmal 0 0 NA NA NA NA NA NA NA NA
17 Emnetypekode 0 0 NA NA NA NA 2.01 1.42 NA NA
18 Emne 0 0 NA NA NA NA 5870.89 76.62 NA NA
19 Erasmusnivakode1 0 0 NA NA NA NA NA NA NA NA
20 Erasmusnivakode 0 0 NA NA NA NA NA NA NA NA
21 Fagkode 0 0 NA NA NA NA 5.14 2.27 NA NA
22 Fagnavn Norsk 0 0 NA NA NA NA NA NA NA NA
23 FAG 0 0 NA NA NA NA 700.32 26.46 NA NA
24 Faknr1 1509 0.21 0 215 33.06 18 573.9 23.96 0.53 -0.04
25 Faknr 2196 0.31 -1 190 33.89 30 561.21 23.69 0.24 -1.54
26 Fakultet1 0 0 NA NA NA NA 15803808.93 3975.4 NA NA
27 Fakultet 0 0 NA NA NA NA NA NA NA NA
28 Fak Akronym1 0 0 NA NA NA NA 78.44 8.86 NA NA
29 Fak Akronym 0 0 NA NA NA NA 88.13 9.39 NA NA
30 Fak Navn1 0 0 NA NA NA NA NA NA NA NA
31 Fak Navn 0 0 NA NA NA NA NA NA NA NA
32 Finansiering 0 0 NA NA NA NA NA NA NA NA
33 Finanskatkode 0 0 NA NA NA NA 2.76 1.66 NA NA
34 Finanstypekode 174967 24.79 1 99 1.61 1 33.95 5.83 15.98 263.52
35 Fodselsar 1655 0.23 0.8 1999 1974.35 1979 2965.74 54.46 -34.94 1243.66
36 Fylkesnavn 0 0 NA NA NA NA 2 1.41 NA NA
37 Fylkesnavn Hjemsted 0 0 NA NA NA NA 416.71 20.41 NA NA
38 Gsk Beregnet 0 0 NA NA NA NA NA NA NA NA
39 Institusjonsnavn Samarbeid 0 0 NA NA NA NA 1.07 1.03 NA NA
40 Institusjonsnr 2197 0.31 150 251 198.45 194 197.45 14.05 0.69 1.24
41 Institusjonsnr Eier 1525 0.22 1 251 198.27 194 229.62 15.15 -1.15 21.43
42 Institusjonsnr Samarbeid 0 0 NA NA NA NA 0.45 0.67 NA NA
