1 w21_4952_lopenr_person 0 0 NA NA NA NA NA NA NA NA
2 ts_kode 0 0 NA NA NA NA NA NA NA NA
3 ts_stor 0 0 1 9 3.29 3 2.89 1.7 0.42 0.45
