9.39266192877014 193.45524 182.60404 206.92295 0 -20.8601794071763 435.147084899582 0 0 -0.141183599272875 0.0199328087036437 0 14 1 546.610903
10.4022405950577 278.93067 318.50654 324.56832 1 -7.86017940717629 61.7824203129982 0 0 -4.14118359927287 17.1494016028866 -7.86017940717629 40 2 971.446316
9.99841887271857 242.11628 244.65249 256.01938 0 -20.8601794071763 435.147084899582 0 0 -7.14118359927287 50.9965031985239 0 8 1 563.083324
10.4143131762921 290.52741 319.82156 304.73448 1 -12.8601794071763 165.384214384761 0 0 0.858816400727125 0.737565610157894 -12.8601794071763 56 1 796.765676
10.6689553946757 262.24421 234.98285 245.13771 0 18.1398205928237 329.053091139831 0 0 -1.14118359927287 1.30230000724939 0 54 1 989.401908
-99 289.27959 303.01296 253.36758 1 24.1398205928237 582.730938253716 0 0 1.85881640072713 3.45519841161215 24.1398205928237 41 1 518.140974
10.280781783689 210.12523 201.07944 234.59853 0 0.13982059282371 0.0195497981775738 1 0 0.858816400727125 0.737565610157894 0 42 2 755.808479
10.2399597891573 256.25365 255.75375 -99 1 15.1398205928237 229.214167582889 0 0 0.858816400727125 0.737565610157894 15.1398205928237 46 1 523.975046
-99 283.77911 299.2643 295.59614 1 -18.8601794071763 355.706367270877 0 0 -0.141183599272875 0.0199328087036437 -18.8601794071763 8 2 643.717476
10.280781783689 236.90697 204.04094 235.0337 0 4.13982059282371 17.1381145407673 0 0 -0.141183599272875 0.0199328087036437 0 32 1 657.716401
10.6374567276243 349.53779 320.2225 272.59042 1 25.1398205928237 632.010579439363 0 0 6.85881640072713 47.0433624188834 25.1398205928237 52 2 603.94166
9.61580548008435 357.64489 341.38041 354.52805 1 -21.8601794071763 477.867443713934 0 0 -1.14118359927287 1.30230000724939 -21.8601794071763 12 2 524.897119
9.52719282172774 209.38107 240.82062 289.93765 1 -20.8601794071763 435.147084899582 1 0 -4.14118359927287 17.1494016028866 -20.8601794071763 27 1 846.442213
11.0627244630207 316.89694 346.95704 313.97718 0 -7.86017940717629 61.7824203129982 0 0 3.85881640072713 14.8904640145206 0 34 2 657.963106
10.4631033404715 309.82588 322.91349 296.86877 1 4.13982059282371 17.1381145407673 0 0 0.858816400727125 0.737565610157894 4.13982059282371 8 2 822.361418
10.3417424834673 304.35123 258.75222 -99 0 8.13982059282371 66.2566792833569 0 0 -2.14118359927287 4.58466720579514 0 74 1 702.73554
10.6670155298656 259.89708 251.35707 262.03544 1 13.1398205928237 172.654885211594 0 0 -0.141183599272875 0.0199328087036437 13.1398205928237 5 1 528.604333
-99 220.93898 190.73886 259.41986 0 -20.8601794071763 435.147084899582 0 0 -4.14118359927287 17.1494016028866 0 33 2 563.083324
9.95227771670556 273.78967 263.55108 247.35921 0 7.13982059282371 50.9770380977095 0 0 1.85881640072713 3.45519841161215 0 3 2 526.691385
-99 183.82063 138.88759 193.79146 1 6.13982059282371 37.6973969120621 1 0 -0.141183599272875 0.0199328087036437 6.13982059282371 61 2 655.95516
