2cg,5,5,5,5,3,3,7,6,3,3.5,2,1,5,3,5,6,4,4,4,2,5,4.5,4,4,1.5,1.5,1.5,1.5,4,2,0,0,6,6,18,18
2cg,3,4,3,3.5,3,3,4,4,3,3.5,0,0,4,4,5,6,4,4,5,4,5,4,4,4,1.5,1.5,1.5,1.5,4,3,2,2,1.5,1.5,18,18
2cg,5,5,4,4,3,3,3,3,3,4,1,1,2,1,5,3,4,4,4,3,4,4,3,2.5,2,2,1.5,1.5,4,5,,0,6,6,12,12
2cg,4.5,4.5,5,5,3,3,5,6,4,4,1,0.5,4,2,6,7,4,4,5,4,4,3.5,5,5,2,2,3,3,5,4,0,0,6,6,18,18
2cg,4.5,4.5,5,5,3,3,3,3,3,3.5,0,0,2,1.5,3,5,2,2,3,3,2,2.5,0,0,2,2,1.5,1.5,0.5,1,,0,4.5,4.5,15,15
2cg,3,3.5,3.5,3.5,3,2,2,2,3.5,3.5,0,0,0,1.5,1,1,2,2,1,1,4,3,3,4.5,2,2,1.5,1.5,4,4,0,0.5,4.5,4.5,16,16
2cg,1.5,0.5,1,1,3,3,1,1,3,3.5,1,0.5,,0,2,3,2.5,1.5,1,1,1,1.5,,0,1.5,1.5,0,1.5,2,2,0,0,0,0,9,9
2cg,5,5,5,5,3,3,0,1,3.5,3.5,1,1,0,1.5,2,2,,0,,0,,0,,0,2,2,1.5,1.5,,0,0,0.5,0,0,16,16
2cg,5,5,5,5,3,2,4,4,3,3,1,0.5,1,1,6,7,4,4,4,2,4,2.5,2,3.5,2,2,1.5,1.5,0,2,2,2,6,6,17,17
2cg,3.5,3.5,4,3,3,3,2,2,2.5,3,0,0,3,1.5,3,5,3.5,3,2,1,,0,,0,0.5,1,1.5,1.5,0,1,1,2,6,6,18,18
2cg,4.5,3,4,4.5,3,3,2,2,2.5,2.5,0,0,3,5,4,6,3,2.5,4,2,4,3,,0,2,2,3,3,4,3,1,1,6,6,18,18
2cg,5,5,3,4,2,2,2,2,3.5,3.5,1,0.5,4,2.5,2,3,4,4,4,4,2,1.5,3,4,2,2,3,3,1,2,1,1,6,6,15,15
2cg,5,5,4,5,3,3,0,1,2.5,3,0,0,2,1.5,6,7,3,3,5,5,5,4,1,2.5,2,2,1.5,1.5,6,7,2,2,3,3,18,18
2cg,5,5,4,5,3,3,3,1,3,3.5,0,0,4,2,6,8,3.5,3.5,5,3,4,2.5,0,0.5,3,2,3,3,4,5,2,2,6,6,14,14
2cg,4.5,4.5,4,5,3,2.5,,0,3,3,0,0,6,5,2,3,4,4,5,4,3,3,,0,2,2,3,3,,0,,0,6,6,18,18
2cg,3.5,3.5,3,4,3,3,3,4,3.5,3.5,1,0.5,5,4.5,7,8,4,4,4,4,6,5.5,2,2,1.5,1.5,3,3,5,6,2,2,4.5,4.5,20,20
