2bf,2,1,0,0,3,1,0,0,0,1,0.5,1,2,2,3,1,1,1,2,3,2,0,0,0,1,1,3,3,0,0,0,0,0,3,11,10
2bf,0,0.5,0,,1.5,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,14,14
2bf,4,4.5,4,4,0,0,2,1,4,4,1,1,2,1,3,3,3.5,2,3.5,2,2,0,1,0,0.5,0.5,2,1.5,2,0,0,0,3,2,20,20
2bf,5,5,5,4,3,1.5,0,0,1,3,0,0,0,0,0,0,4,4,1,3,4,3,3.5,3,2,3,3,1.5,0,2,0,0,6,5,13,14
2bf,5,4.5,5,4,3,3,6,4,4,3,2,1,2,2,6,5,4,4,4,3,5,4,5,4,2,1.5,3,3,3,3,0,0,0,0,19,18
2bf,5,5,5,5,3,1,6,3,3,2,0,0,3,1,6,6,1,0.5,3,3,4,2,0,0,2,2,3,3,5,3,0,0,4.5,4,17,18
2bf,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0,0,8,8
2bf,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,1,1,1.5,2,1,0,0,0,0,9,9
2bf,5,5,4,3,3,2,6,4,3.5,3,1.5,1.5,2,2,8,6,4,4,3.5,3,6,3,5,5,2,2,3,2,6,6,2,2,6,5,15,15
2bf,4,5,3.5,4,3,1.5,0,1,3,4,1,1,1,1,0,0,4,4,3,2,3,3,3,1,2,4,1.5,1.5,3,1,0,0,0,0,13,12
2bf,3,5,3,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,2,0.5,0.5,1.5,1,2,2,0,0,0,0,10,10
2bf,4.5,4.5,3,4,2,1,0,0,3,4,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1.5,1.5,0,1.5,0,0,0,0,0,0,11,11
2bf,5,5,5,5,3,1.5,6,6,3,4,1,1,4,1,8,4,4,4,2,2,4,5,5,4,2,2,3,3,3,6,2,2,6,5,16,16
2bf,4.5,5,2.5,4,1.5,1.5,0,1,2.5,2,0,1,0,0,2,2,1.5,3,2,2,2,2,0,0,2,2,1.5,1.5,0,0,0,0,2,2,15,15
2bf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
2bf,1.5,1.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9
