1af,5,5,5,5,3,3,7,7,3.5,3.5,1,1,5,5,7,7,4,4,3.5,3.5,5,5,5,5,2,2,3,3,5,5,2,2,3,3,20,20
1af,2.5,2.5,0,0,2.5,0.5,0,0,0,0.5,0,0.5,0,0.5,2,2,2.5,2.5,4,3,1,0,0,0,1.5,1.5,1.5,2,2,2,0,0,4.5,4.5,15,15
1af,3.5,3.5,3,2.5,2,1,0,0,0,2.5,0,0.5,1,1,2,1,2,2,3,3,0,0,0,0,2,2,2,3,0,1,0,1,6,6,9,9
1af,3.5,3.5,5,4,2,2,1,1,4,4,1.5,1,0,0,4,2,3,4,4,3,3,2,0,0,1.5,2,2.5,3,0,3,0,0,3,2,13,12
1af,5,5,3,3,3,3,4,4,3.5,3.5,1,0.5,4,4,7,7,4,4,4.5,4,2.5,3,5,5,2,2,3,2,7,7,1.5,2,6,6,18,18
1af,2,2,0,0,0.5,1,0,0,3,2,0,0.5,0,1,2,0.5,0,0,0,1,0,0,0,0,1.5,2,1.5,1.5,2,1,0,0,0,0,15,15
1af,0,1,0,0,3,1.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
1af,5,5,2,2,2,1,0,0,3.5,3.5,0,0.5,0.5,0.5,2,0,0.5,0.5,2,2,1,1,0,0,2,2,3,2.5,2,2,0,0,1.5,2,14,14
1af,4.5,5,5,5,3,3,5,5,3,3.5,1,1.5,5,4,6,7,4,4,3,3.5,2,3,2,3,2,2,3,3,2,3,2,2,6,6,16,16
1af,5,5,3,3,3,3,7,6,3,3,0,0.5,5,3,7,7,4,4,4,4,6,4,5,5,2,2,3,3,5,6,0,0,6,6,19,19
1af,5,5,2,2.5,2,1,0,0,2.5,2,1,1.5,0,0,5,5,4,3,2,2,3,3,3,2.5,2,2,1.5,1.5,1,2,0,0,0,0,16,16
1af,2.5,3.5,0,2.5,0,0,0,0,0,3,1,1.5,0,0,5,4,1.5,2,1,0,1,0,0,0,1,1.5,0,0,0,0,0,0,0,0,10,10
1af,4,4,0,0,3,3,0,0,3,4,0,0,0,0,4,4,3.5,3.5,2,2,2,1,0.5,0.5,2,2,0,0,0,1,0,0,0,0,13,13
1af,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1,0,0,0,0,2,1.5,0,0,0,0,0,0,0,0,15,15
1af,4,3.5,3,4,2,2,0,0,3,3.5,0,0,2,2,5,5,3.5,4,2.5,2,2,3,0,0,2,2,3,3,2,3,0,0,0,0,14,14
1af,4,4.5,3.5,5,1,2.5,2,2,2.5,2,0,0,3,3,5,2,4,4,3,5,3,3,2,3,2,2,3,3,0,0,0,0,4,2,14,14
