2fg,2,2.5,3,4,3,3,4,4,2,3,0,0,4,5,6,3,1.5,1.5,3,4,4,3,2,1,1,1,2,3,0,3,0,0,3,3,16,16
2fg,4.5,4.5,5,4.5,3,3,7,6,3.5,3.5,1,2,5,6,6,5,4,4,2,4,5,5,5,5,2,2,3,3,4,6,2,2,6,6,19,18
2fg,5,5,2,2,1.5,2,0,0,3.5,3,0,1,0,0,0,0,1.5,1.5,0,2,1,1,0,0,1.5,1.5,3,1.5,1,1,0,0,0,0,10,10
2fg,3,2,0,0,1,2,0,0,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,1.5,1.5,0,0,0,0,0,0,11,11
2fg,2,2,2.5,3,1.5,2,0,1,1,1.5,0,1,0,0,3,3,0,0,1,3,2,1,0,0,2,2,1.5,1.5,2,2,0,0,6,6,9,9
2fg,4.5,4.5,5,3,3,3,3,2,3.5,3.5,0.5,1,3,3,6,5,4,4,2,3,3,3,3,2,2,2,3,1.5,1,2,0,0,6,6,15,15
2fg,4.5,4.5,4.5,5,1.5,3,0,0,2.5,2,0,0,0,0,5,6,4,4,1,2,4,4,1,0,1.5,1.5,3,1.5,0,1,0,0,0,0,11,11
2fg,4.5,4,5,5,1.5,2,0,0,0,0,0,0,0,0,3,2,3.5,3.5,1,3,2,3,3,2,1.5,1,0,0,1,0,0,0,4.5,4.5,17,15
2fg,4,5,5,4,1.5,3,6,7,4,3.5,1,1,3,4,8,7,3.5,4,4,5,5,4,5,5,2,2,3,3,2,5,2,2,6,6,20,20
2fg,5,5,5,4,3,3,4,2,4,3,0,1,1,1,5,6,2.5,2.5,5,5,2,2,2,1,2,2,3,1.5,1,3,0,0,4.5,4.5,18,18
2fg,4,4,4,3,1.5,2,0,0,4,3,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0.5,0.5,1.5,1.5,1,0,0,0,4.5,3,9,8
2fg,5,5,4,3,3,3,0,0,4,2.5,1,1,2,2,5,5,4,4,5,5,5,4,4,2,2,2,3,1.5,2,5,1,1,6,6,13,13
2fg,5,5,4.5,3,3,3,0,0,4,4,0,0,2,4,3,2,3.5,4,0,2,4,2,0,0,2,2,3,1.5,2,2,0,0,4.5,4.5,12,13
2fg,5,5,5,3.5,1.5,3,0,1,2,0,1,1,2,3,4,5,1,1.5,1,3,3,1,0,0,1.5,1.5,3,1.5,2,2,0,0,6,6,12,12
2fg,4,4,5,3.5,0,2,0,0,1,1,0,1,0,0,4,3,3,3,0,2,4,2,0,0,2,1.5,2,3,1,3,0,0,0,0,15,15
2fg,5,5,4.5,5,1.5,2,3,4,4,3.5,1,1,5,6,6,5,4,4,3,5,6,4,5,5,2,2,3,1.5,3,5,1,1,6,6,18,18
