1bg,5,4.5,5,5,3,3,7,7,4,3.5,0.5,0.5,5,4,8,7,4,4,4,5,6,6,5,5,2,2,3,3,5,3,2,2,4.5,4.5,18,18
1bg,5,5,0,2.5,1,1,5,4,1,2.5,0,0,4,6,0,0,3.5,3.5,2.5,3,2,3.5,0,0,1.5,2,1.5,0,0,3,0,2,6,4.5,16,16
1bg,4,4,4,4.5,2,2.5,0,0,2.5,3,0,0,0.5,5,1,3,2.5,2,2.5,4,1,2,0.5,1,1.5,1.5,1.5,3,0.5,0,1,0,6,5,15,15
1bg,5,5,0,3.5,1,2,1,2,3,3,0.5,1.5,0,0,2,3,3.25,2.5,0.25,0,1.5,4,0,0.5,1.5,2,1.5,3,0,0,0,0,3,4.5,14,14
1bg,5,5,3,5,1,1,1.5,5,4,4,0.5,1.5,2,4,0.5,0,4,4,1,1,1,0,0.5,1,2,2,1.5,3,2,2,0,0,0,0,14,14
1bg,1,1,1,2,1,1,0.5,0,0.5,0,0.5,1,0,0,1,2,0,0,0.5,0,0,0,0,0,2,2,1.5,1.5,2.5,0,0,0,0,0,9,9
1bg,5,3,2.5,0,2,3,5,1,3,4,0.5,0.5,4,6,4,7,4,4,4,5,6,4.5,4,2,1.5,1.5,1.5,3,5,5,0.5,0.5,6,6,18,18
1bg,2.5,1.5,4,4,1,1,0.5,1,3,2.5,0.5,0.5,1,1,0.5,4,0.25,0.5,0.5,1.5,0.5,0,0,0,2,2,1.5,3,0.5,0,1,1,4.5,4.5,12,13
1bg,4.5,4.5,4,4,3,3,2,0,1.5,1.5,1,1.5,0,0.5,3.5,3,0.5,0.5,2,3,2,3,4,3,1.5,1.5,1.5,3,3.5,5,0,0,6,5,13,13
1bg,5,4.5,4,5,1.5,2,0.5,1,3,2.5,0.5,0.5,0,1,1.5,4,0.25,1,1.5,2,2,3,1.5,1,1,1,1.5,3,0,0,1,1,0,1.5,14,14
1bg,1.75,1,3.5,2.5,1.5,2.5,0.5,2,3,3,0.5,1,2,4,2,4,4.5,3.5,2,4,2,4,1,2,1.5,1.5,1.5,3,0,1.5,0,0,0,0,13,14
1bg,3.25,1,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5,1.5,4,1.5,2,0,1,1.5,1.5,0,3,0,0,0,0,0,0,14,14
1bg,4.5,4,4,5,3,3,4.5,6,3.5,4,1,1.5,3.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,13,14
1bg,5,5,5,5,3,3,7,7,4,2,1,0.5,2.5,4,5,6,4,4,5,5,6,6,5,5,2,2,3,3,3,3,0.5,0,6,5,19,19
1bg,5,5,5,4,3,3,6,5,4,3.5,0.5,0.5,3.5,2.5,7,6,4,4,2.5,3.5,3,4,2.5,2.5,2,2,1.5,2.5,2,3.5,0,0,6,3.5,17,17
