2cd,5,5,5,4.5,3,3,7,5,3.5,3,0.5,1.5,4.5,5,6,6,2,2,2,1,4.5,3,3.5,4,1.5,1.5,1.5,0.5,5,4.5,2,2,6,5.5,18,18
2cd,5,5,5,5,3,3,2,2.5,4,3.5,2,2,6,6,6,8,4,4,5,5,4,5,2,1,2,2,3,2,6,6,2,2,6,5,19,19
2cd,5,5,5,4,3,2,1,0,3.5,4,0,0,2,1.5,7,8,3,3,2,3,5,4,4,2,2,2,1.5,2.5,3,3,0,0,0,0,14,14
2cd,5,5,5,5,3,3,7,6,3.5,4,0.5,0.5,4,4.5,8,8,4,4,1,2.5,3.5,4,5,5,2,2,3,3,7,7,0,0,6,5.5,17,17
2cd,4.5,4.5,4,3,3,2.5,4,3.5,3,2.5,1.5,1.5,2,1,5.5,6,4,4,3,4,3,3,5,5,2,2,1.5,1.5,3,2.5,1,1,6,5.5,13,13
2cd,3,3,3,1.5,3,3,0,0,3.5,3.5,0,0,0,0,0,0,3,3,2,3,2.5,2,3.5,3.5,1.5,2,1.5,2.5,3,1,0,0,6,5,14,14
2cd,3.5,3.5,3.5,2,2,1.5,0,0,2.5,2.5,0,0,0,0,3,1.5,2,1.5,2,1.5,2.75,1.5,0,0,2,2,1.5,1.5,1,1,0,0,0,0,8,8
2cd,5,5,5,4.5,3,2,1,1,1,1,0.5,1,0.5,0.5,3,2,4,4,1,1.5,3.5,3,0,0,2,2,3,2,1,1,0,0,1.5,1,17,17
2cd,1.5,1.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,11,11
2cd,1,0,0,0,3,2.5,0,1,2.5,1.5,0.5,1.5,0.5,2,2.5,3,1,0.5,2,3.5,2,1.5,0,0,2,2,3,1.5,4,5,0,0,6,5.5,15,15
2cd,3.5,3.5,4,2.5,3,1,0,1,4,4,0,0,0.5,1,5,3.5,3,3.5,2,3,2.25,2.5,0,0,1.5,2,1.5,2.5,6,5,0,0,1.25,1.5,18,18
2cd,5,5,5,5,3,3,3,4,2.5,2,0.5,1,2,1.5,6,5,4,4,5,5,4,5,0,0,2,2,2.5,2.5,6,4,2,2,4.5,3.5,19,19
2cd,5,5,5,5,3,2,1.5,0,0,1,0,1,1.5,1,5,3,0,0,2,1,1,0,0,0,1.5,2,1.5,0,2,0.5,0,0,0,0,9,9
2cd,5,5,5,5,3,3,3,3,3.5,3.5,0,0,3,2.5,6,6,4,4,1,1,2,0.5,0,0,2,2,1.5,1.5,2,2,0,0,6,4.5,16,16
2cd,1.5,1.5,1,0,3,3,0,0,2.5,2,0.5,1,0,0.5,2,0,3,2.5,4,4.5,2,0,0,0,0.5,0.5,1.5,0.5,0,0.5,0.25,0,0.75,0,9,9
2cd,4,3.5,3,3,3,3,1,2,4,3,0.5,1,0,0,4,4,3,4,4,5,2.5,2,3.5,3.5,1.5,1.5,3,3,2,2,0,0,6,5,16,16
