2df,4.5,5,4,5,3,3,6.5,5,3.5,2,1,1,5,5,6,6,3,2.5,2.5,1,3,3,2,3,2,2,2.5,3,3.5,3,0,0,5.5,6,17,17
2df,5,5,5,4.5,2.5,3,5,5,2.5,3,1,1,5.5,5,5,4,4,3.5,5,3,4.5,4,4,3,2,2,2.5,3,2,2,2,2,5,6,19,19
2df,5,5,5,4.5,3,3,2,0,4,4,1,1.5,4.5,4,7.5,6,4,4,4,3,6,6,2.5,2,2,2,3,3,2.5,1,0,0,4,4.5,18,18
2df,3,4,1,1,1,1,0.5,0,4,3.5,0,0,0,0,2,5,1.5,1,3,2,4,3,3,5,2,1.5,3,3,2,2,0,0,3,3,15,15
2df,5,5,3,3,3,3,0,0,4,4,0.5,0,3,3,6,5,3,4,2,2,3.5,4,2.5,3,2,2,3,3,2.5,1,0,0,5,6,17,17
2df,2.5,2.5,0,0,0.5,1.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,2,2,3,2,0.5,0,0,0,0,0,12,12
2df,5,5,3,3,2.5,3,2,0,3,2,1,0.5,2.5,2,6,4,2.5,2.5,2,2,1.5,2,0,0,2,2,1.5,1.5,0.5,1,1.5,2,5,6,15,15
2df,4.5,5,4.5,5,0,1.5,0,0,2.5,2,1,0,2,2,0,0,3,3.5,2,1,0,0,0,0,2,1.5,1.5,1.5,0.5,1,0,0,2,4.5,10,10
2df,5,5,5,5,3,3,5,2,4,3.5,1,1,2.5,2,7,6,3.5,3.5,2,2,4,4,0,0,2,1.5,3,3,6,5,1.5,2,5.5,6,18,18
2df,5,5,5,5,2.5,3,4,1,4,4,1,1,1.5,2,6,5,4,4,4,3,3,3,4.5,5,2,2,2.5,2,2.5,2,2,2,4,6,19,19
2df,4,2.5,1,1.5,1.5,1.5,1.5,1,2.5,3,1,0,3.5,4,6,5,2.5,2,0,1,2,3,2,2,0,1,1.5,2,4.5,2,0,0,2.5,4.5,14,14
2df,0.5,0,0,0,1.5,1.5,0,0,2,2,1,1,0,0,3,2,1.5,1.5,1,2,1.5,1,0,0,1.5,2,0.5,1,1,1,0,0,0,0,8,8
2df,4,4,3.5,4,0.5,1,0,0,2,2.5,1,0,1,2,4,6,3,3,2,2,2.5,5,0,0,1.5,2,2.5,3,2,2,0,0,4,4.5,14,14
2df,4,4,4,5,2.5,3,0.5,0,4,4,0,0,1.5,3,6.5,5,1,0.5,3.5,3,1,3,0,0,1.5,1.5,0,1.5,2.5,3,0,0,0,0,13,13
2df,5,5,4.5,4,2,1.5,0.5,0,4,4,0,0,6,6,4.5,5,3.5,3.5,1.5,1,3,5,4.5,5,2,2,2.5,3,3.5,4,0,0,0.5,3,11,11
2df,5,5,5,5,2.5,3,4.5,2,4,4,1.5,1,6,5,6,5,4,4,3.5,3,3,6,1,1,2,2,3,3,2.5,2,0,0,5.5,6,18,18
