1ae,5,4.5,4.5,4.5,3,3,5.5,5,4,3.5,1,2,5.5,4,7,5,2.5,1.5,2,0,2.5,2,2,1,2,1.5,1.5,1.5,2,2,0,0,6,6,18,18
1ae,4.5,4.5,4,4,3,3,7,6,4,4,1,1,4,3,6,6,4,4,5,5,5.5,5,4.5,4,2,1.5,3,3,7,7,2,2,6,6,19,19
1ae,3.5,4,1.5,2,1.5,2,0,0,4,3,0,1,0,0,5.5,4,1.5,2,4,3,5,5,2,3,1.5,1.5,1,1,4,2,0,0,0,0,0,0
1ae,4.5,4.5,3,4,3,3,0,1.5,4,3.5,1.5,2,2,3,3.5,3,3.5,4,4,5,2.5,5,0,0,2,2,3,1,3,3,0,0,0,0,17,17
1ae,4,4.5,3,4.5,1.5,1,6,5,4,3,1,1,5,3,6,5.5,4,4,3.5,3.5,4.5,5,4.5,3,2,2,3,2,2,1,0,0,0,0,14,14
1ae,0.5,0.5,0,0,2,1,0,1,1.5,1.5,0,0,2,2,3,3,0,0,2,2,3,1.5,0,1,2,2,2.5,1.5,0.5,0,0,0,0,0,9,9
1ae,5,5,3,3.5,3,3,0,0,1.5,2,0,0.5,0,0,6,4,0,0,0,1,0,0,0,0,2,2,1.5,1.5,0.5,0,0,0,0,1,11,12
1ae,3.5,3.5,0,0,0.5,1.5,0,0,2,2,0,0,2,0,0,1,0,0,1,1,0,0.5,0,0,0.5,0.75,0,0,0,0,0,0,0,0,9,9
1ae,4.5,4,4,5,3,3,1,2,2,2.5,0,0,6,4.5,6,3,3,3,1,1,1.5,1,0,1.5,2,1.5,3,3,3,2.5,2,2,1.5,1,16,16
1ae,3.5,4,4,4,3,3,4,4.5,4,4,1.5,1.5,6,5,7,5.5,4,4,5,4.5,5,5,5,4.5,2,2,3,3,7,7,2,2,6,6,20,19
1ae,4,4,2.5,3.5,0,0,1,0,3.5,3.5,0,1,0,0,6,4.5,0.5,1,1,0.5,1.5,0,0,0,2,2,3,2,1,0,0,0,0,1,15,15
1ae,1,1,0,0,2.5,3,0,0,1,2,0,0,0,0,2,5,0.5,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7
1ae,4,4,2,3.5,2,2,1,2,2,2,0,1,0,1.5,5,4,3,3,1.5,1.5,1,1.5,0,0,2,2,1.5,1.5,0.5,0.5,0,0,5,4.5,15,15
1ae,3.5,3.5,2.5,3,0,1,1,2.5,3.5,3,1,1,1,2,4,4,1.5,1.5,5,5,0,1.5,0,0,2,2,3,3,0,0,0,1,4.5,4,15,15
1ae,4.5,4.5,3.5,4,3,3,3,3,0,1.5,0,0,3,1.5,7,5,3,3,1,2,2,3,1,1,2,2,1,1.5,0,1,0,0,0,0,11,11
1ae,1.5,1.5,0,0.5,2,2,1,1,1,1.5,0,0,0,0,2,2,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,10,10
