2ae,1,0.5,1,1.5,1,1,1,1.5,2,2,2,1,0,0,0,0,0,0,1,0.5,0,1,0,0,0,0,0,1.5,0,1,0,0,0,1,10,10
2ae,5,4.5,4,4,3,2.5,5,6,2,3.5,2,2,5,4,6,5,4,3.5,2,2,4,5,4,5,2,1.5,2,2,5,6,0,2,6,6,20,20
2ae,5,5,3,4,2,3,0,2,2,3,2,1,3,2.5,3,4,1,2,5,3,2,2,0,0,2,2,1,1.5,4,5,0,0,0,0,19,19
2ae,5,5,4,4,3,3,5,5,0,1.5,2,0,1,0.5,0,0,4,4,2,1,1,2,0,0,2,1.5,2,1.5,1,1,2,2,4,4,14,14
2ae,5,5,3,4.5,2,2.5,4,5,4,4,1,0,2,1,3,2.5,4,4,5,4,3,3,4,5,2,2,3,1.5,3,3.5,2,1,6,6,16,16
2ae,5,5,4,5,3,3,0,0,3,3.5,2,0,1,1,4,6,4,4,4,3.5,3,4,2,4,2,2,2,1.5,3,3,0,0,1,1.5,18,18
2ae,1,2,1,3,2,3,0,0,2,3,0,0,1,2,0,0,2,3,2,3,2,2,1,2,2,2,2,2,0,0,0,0,2,3,15,15
2ae,5,5,3,2,3,3,2,1,2,3,2,0,3,2,2,5,3,3.5,5,4,4,3,3,4,2,2,2,3,2,3,1,0.5,3,1.5,15,15
2ae,5,5,4,4,2,3,5,5,1,3,1,0,4,4,5,4,4,4,5,5,4,4,4,4,2,1.5,3,1.5,5,4,2,2,6,6,20,20
2ae,4,4,1,3,1,2.5,0,0,0,1.5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1.5,0,0,0,0,0,0,15,14
2ae,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1.5,0,1.5,0,0,0,1,15,15
2ae,5,5,4,5,3,3,2,1,4,3.5,2,0,2,3,4,6,4,4,4,4,3,3,0,0,2,2,2,3,2,2,0,0,3,3,17,17
2ae,3,3.5,3,4,2,2,0,0,3,2.5,1,0,3,2,5,5,3,2.5,2,3,3,4,0,0,2,2,2,1.5,4,4,0,0,0,1.5,16,16
2ae,5,3.5,2,4,0,0,2,2,1,1,1,0,2,3,2,1,0,1,2,1,0,0,0,0,2,2,2,1.5,4,5,0,0,0,0,11,11
2ae,,4,,3,,1,,0,,3.5,,0,,0.5,,5.5,,4,,4,,4,,0,,4,,1.5,,2,,1,,0,,14
2ae,,4.5,,4.5,,1,,0,,4,,0,,1,,6,,0,,2.5,,1.5,,0,,2,,1.5,,3,,0,,1.5,,9
