2eg,5,5,5,5,3,2,7,6,3.5,3,2,1,5,4.5,7,6,4,4,4,5,6,6,5,4.5,2,2,3,3,4,4,2,2,6,6,20,20
2eg,4.5,5,4,5,3,3,3,4,3,3,0,0,4,3.5,4,5,4,3.5,3,4,3,4.5,2,3,1.5,1.5,1.5,1.5,2,3,0,1,3,3,16,17
2eg,2.5,2.5,1,0,1,0,0,0,2,3.5,,0,0,1.5,0,0,0.5,0,2,0,1,1,,0,1.5,1.5,1.5,1.5,0,0,0,0,,0,9,9
2eg,4.5,4.5,4,5,3,2.5,5,7,3,3,1,1,4,4,6,6,4,3.5,4,4,3,4,3,4.5,1.5,2,1.5,2,5,5,0,1,6,6,17,16
2eg,4.5,4.5,3,3.5,2,2,1,0,0,2,,0,1,0,1,0,0,0,2,2,1,1.5,,0,2,2,1.5,1.5,1,3.5,,0,1.5,0,12,12
2eg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eg,3,3.5,2,1.5,2,2,0,0,3.5,2.5,0,0,4,0,,6,4,3.5,1,2,2,1.5,0,1,2,2,1.5,2,2,2,0,0,3,0,14,14
2eg,2.5,3,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5,8,9
2eg,5,5,5,5,3,3,4,6,3.5,3,1,0,1,2,4,6,1.5,3,4,5,3,4,3,4,2,2,0,0,3,3.5,2,2,4.5,4.5,17,19
2eg,5,5,5,4.5,3,3,3,2,2,2.5,1,0,0,1,2,1,4,3.5,4,5,2,2.5,3,2.5,2,2,1.5,1.5,3,2.5,2,2,6,6,14,14
2eg,5,5,3,4,3,2.5,0,1.5,3.5,3,1,0,4,1.5,5,3,0.5,0.5,2,3,0,0,0,0,2,2,1.5,1.5,2,2.5,0,0,6,6,16,17
2eg,4,4,2,2.5,3,2,1,0,4,3.5,1,0,1,1,3,3,4,3,4,4,2,2,0,0,2,2,3,1.5,1,4,0,0,6,4.5,14,14
2eg,0.5,0,1,0,2,1.5,2,1.5,2.5,2.5,0,0,0,1,2,0.5,1.5,1,4,3,1,1.5,0,0,2,2,1.5,1.5,4,3,2,2,6,6,12,13
2eg,4.5,4.5,2,2,3,3,3,1.5,3.5,2,0,0,0,0,4,3,3,3,3,5,2,3,1,3.5,1.5,1.5,1,1.5,2,3.5,0,0,0,0,12,12
2eg,5,5,5,5,3,2.5,4,5.5,2.5,2.5,0,0,5,3.5,5,7,4,3.5,2,3.5,4,5,3,4,2,2,1.5,2,5,2.5,0,0,4.5,2,16,17
2eg,3.5,2.5,1.5,2,3,3,0,0,0,1,1,1,1,0.5,3,2,1.5,1,3,5,2,3,1,2.5,1.5,1.5,3,1.5,2,3,0,1,4.5,4.5,16,16
