1bd,2.5,3.5,0,0,0,2,0,0,0.5,2,1,0,2.5,2,0,0,0.5,1,2.5,2,2,0,0,0,1,1.5,0,0,2,0,0,0,0,0,8,8
1bd,5,1,0,0,2.5,3,0,0,1.5,2,1.5,1,2,2,1,2,0.5,1.5,2,2,1,1,1,2,1.5,2,1.5,2,0.5,2,0,0,4,3,16,16
1bd,5,5,5,5,3,3,7,7,2.5,3,0.5,1,5.5,5,7,8,4,4,4,5,4,5,5,5,2,2,1.5,3,6,7,2,2,6,6,17,17
1bd,5,5,5,5,3,3,3,5,3,3,1,0,2,4,4,6,1.5,1.5,3,3,2,0,0,0,2,1.5,3,3,3,0,0,0,0,0,19,19
1bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1bd,4,5,5,5,3,3,6,7,4,4,0.5,0,5.5,5,6,6,4,4,2,5,6,6,5,5,1.5,2,3,3,7,7,2,2,4.5,6,16,16
1bd,3.5,3,2.5,2.5,2,3,5.5,5,3.5,4,0.5,0,2,3,0,3,3.5,3.5,4,4,5,5,5,5,2,2,3,3,1,0,0,0,1.5,3,11,11
1bd,4.5,5,4.5,5,1,2,2,0,4,4,1,1,5.5,6,6,7,4,4,3,5,6,6,5,5,1.5,2,3,3,5,7,2,2,6,6,18,18
1bd,4.5,4,5,4,2.5,3,5,5,4,4,1,1,2,0,6,8,4,4,4,4,5,4,0,0,2,2,3,3,6,5,2,2,6,6,20,20
1bd,2.75,2.5,5,4.5,1.5,2,3,3,2,3,0.5,0,2,1,7,7,1.25,1,2,2,3,3,0.5,0,2,1.5,3,3,5,5,0,0,0,0,14,14
1bd,2.25,4,2.5,4,1.5,3,5.5,3,4,4,0,0,4,4,4,5,3.5,4,3.5,4,2.5,4,2,2,2,2,3,3,4.5,2,1,1,4.5,4.5,17,17
1bd,3.5,3.5,5,5,1,2,0,0,4,4,0,0,1.5,3,3,5,1,2,2,0,1.5,0,0,0,1.5,1.5,2,3,3,4,0,0,3,3,12,12
1bd,4.5,4.5,0.75,0,0,2,0.5,0,1.5,2.5,0,0,2,3,0,0,1,1,0,0,1,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,9,9
1bd,5,,4,3,1.5,3,2.5,0,4,4,1,1,3,0,2,6,3,4,4,5,3,3,2.5,4,2,2,1.5,3,5,4,0,0,6,6,12,12
1bd,3.5,3,1,2,1,1.5,0,0,2,2,0.5,0,0.5,0,0,0,0.25,0,0.25,0,0.25,0,0,0,1.5,1,1.5,3,0,1,0,0,0,0,9,9
1bd,0.5,3,0,0,0,1,0.5,0,1.5,1.5,1.5,1,2,3,0,0,0.5,1.5,0,0,0,0,0,0,1.25,1.5,1,0,0,0,0,0,0,0,8,8
