1cg,3,3,0,0,2.5,3,0,0,3.5,3,0.5,1,0.5,0,5,5,1.5,1,4,4,2,2.5,0,0,0,0,0,0,0,0,0,0,0.5,1,15,15
1cg,5,5,5,5,2.5,3,6,5,4,4,1.5,1,6,6,7,6,4,4,2,2,3,3,1,2,1.5,1.5,3,3,3,3,0,0,6,6,15,15
1cg,5,5,5,5,1.5,2,0,0,4,3,1,1,4,3,0,1,3.5,3.5,5,5,3.5,4,0.5,2,1.5,1.5,3,3,3,2,0,0,5,4,17,17
1cg,5,5,2.5,3,2,2,0,0,3.5,3.5,0,0,0,0,3,3,1.5,1.5,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,16,16
1cg,4.5,3.5,5,4,3,2,0,0,3.5,3.5,1,0,0,0,6,4,0,0,5,5,5,3,1,0,0,0,3,3,1,2,0,0,5,5,11,11
1cg,5,4.5,5,4,3,3,4,4,2.5,2.5,0.5,1,5,5,6,5,3.5,3.5,5,4,5,5,5,5,2,2,3,3,7,7,2,2,6,6,19,19
1cg,5,5,5,4,3,3,5,4,3.5,3.5,0,0,4,4,6,7,4,4,5,5,5,4,4,5,2,2,3,3,0,0,0,0.5,1.5,1,13,13
1cg,5,5,4.5,4.5,2.5,2,3,3,3.5,3,0,0,0.5,0.5,0,0,1.5,1.5,3,3,4,4,0,0,2,2,3,3,0,0,0,0,5,4,18,18
1cg,5,5,5,5,3,3,1,0,3,3,1.5,1,5,4,5,5,4,3.5,4,3,1.5,1,4,5,3,3,3,3,4,5,2,2,6,6,17,17
1cg,4,4,5,4,2.5,3,5,5,4,3.5,0,0,0,0,5,5,3.5,3,5,4,1,1,0,0,2,2,3,3,3,3,0,0,6,6,9.5,8
1cg,3.5,3.5,2.5,3,2,2,2,2,4,3,2,2,3,3,6,5,0.5,0.5,4,4,2,2,0,0,2,2,3,3,3,2,0,0,6,6,17,17
1cg,3.5,2.5,3,2.5,3,2,2,2,3,3,0,0,0,0,2,3,0,0,4,4,1,1,0,0,1,1,3,3,0,1,0,0,0,0,12,13
1cg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,5,5
1cg,3.5,3.5,5,5,3,3,2,2,4,4,2,2,4,5,6,5,4,4,5,5,3,5,1,1,2,2,3,3,4,4,1,1,4,3.5,17,17
1cg,5,5,5,4,2.5,2,0,0,2,1,0,0,4,4.5,0,0,1,0.5,2,1,1,1,0,0,2,2,3,2,4,4,0,0,4,3,12,12
1cg,0,0,5,4,1,1,0,0,0,0,0,0,0,0,5,4,0,0,3,3,0,0,0,0,2,2,3,3,0,0,0,0,0,0,13,13
