1de,3.5,3.5,5,2.5,3,2.5,2,1.5,3.5,2,1,1,3,3,5,5,4,3.5,3,3.5,4,3.5,2,0,2,2,1.5,1.5,4,2.5,2,2,6,6,17,17
1de,1.5,2,4,2.5,3,2.5,5,3,3,2,,0,6,5,6,5,1,0.5,,0,2.5,2,,0,1.5,1.75,3,3,4,2,,0,,0,14,14
1de,3.5,3.25,2,2,0,1,0,2,2,2.5,0,0.5,2,0,0,3,0.5,0,0,0.5,0,0.5,0,0,2,2,1.5,2,3,3,0,0,6,5,7,7
1de,0,0,0,1,0,2,0,1,4,2.5,0,0,0,0,3,4,0,0,0,0,1,1,0,0,2,2,1.5,2,0,3,0,0.5,3,3.5,15,15
1de,5,4.5,4,5,3,3,2,2.5,4,2.5,1,1,2,2,5,3,4,4,5,5,4,4,2,0,2,2,3,3,4,3,0,0,4.5,4.5,13,13
1de,5,4,5,3.5,3,2.5,5,2.5,4,3.5,0,1,4.5,3.5,8,5,4,4,5,4,6,4,5,4,2,2,1.5,2,5,3.5,2,1.5,4.5,3,15,15
1de,3,2,2,0,1,1,0,2,1.5,1,0,0,0,0,5,6,0,0,3,2.5,0,0,0,0,2,2,1.5,2,0,0,0,0,0,0,12,12
1de,5,5,5,5,3,3,3,3,3.5,2,2,2,5,0,0,5,4,4,5,3,5,3.5,5,4,2,1.5,1.5,1.5,1,1.5,2,2,4.5,4,17,17
1de,5,5,4,5,3,3,3,1,4,2.5,0,1,0,1,1,1,4,2.75,1.5,1.5,0.5,0,2,0.5,1,1,3,2,5,3,0,0,0,0,11,11
1de,4.5,4.25,4,3.5,3,3,2,1,4,3.5,1.5,1,3,2,6,4.5,3,3.75,4,3,6,4.5,0,0,2,2,1.5,2,5,3,2,2,4.5,3,20,20
1de,3,2.25,2,1,2,2,1,1,3,3,0,0,2,2,0,0,2,1.5,3,3,0,1.5,0,0.5,2,1.5,1.5,1.5,4,2,0,0,0,0,6,6
1de,5,5,4.5,4.5,2.5,2,2,3,3.5,3,1,0.5,4,3,3,3.5,4,2,3.5,1,3,2.5,0,0,2,2,2,2,4,2,0,0,4.5,4.5,17,17
1de,4,4,5,3.75,3,1.5,3,2,4,2,2,1.5,5,3.5,6,5.5,1.5,1,1.5,3,0,0,0,0,2,2,3,3,0,1.5,0,0.5,0,0,16,16
1de,1,1,3,2.5,2.5,1,0,0.5,4,3,1,0.5,3,2.5,3,4,2,0.75,2,1,2,1,0,0,1.5,1.5,0,0,0,0,0,0,0,0,15,15
1de,,4.5,,5,,1.5,,0,,3,,1,,0,,5,,3.5,,1.5,,3.5,,0,,2,,2,,1.5,,0,,3,,17
1de,,2.25,,1.5,,1.5,,0,,3,,0,,2,,2,,1.5,,4,,2.5,,0,,1.5,,1.5,,1,,0,,6,,14
