2dg,5,5,3,3.5,3,3,0,2,3.5,4,1,1,3,1.5,3,2.5,3.5,3.5,3,3,1,1,0,0,1,1,0,0,3,3.5,0,0,6,4,11,11
2dg,4,3.5,3,2,3,3,6,6.5,3.5,4,1,1,3,3,6,4,2,1.5,4,5,4,5,1,2,1.5,2,3,3,2,1,2,1.5,6,5,14,14
2dg,4,4,5,5,2,1.5,1,1,3,3.5,0,0,2,0,3,6,4,4,4,4,5,5,3,2,2,2,3,3,4,3.5,0,0,4.5,4,14,14
2dg,5,5,5,5,2.5,1.5,2,2.5,3,3.5,1,1,2,2.5,5,6,4,3.5,5,4,3,3,2,2,1.5,1.5,3,2.5,3,2.5,0,0,,0,13,13
2dg,4,4.5,5,5,3,2.5,5,5.5,3.5,4,0,0.5,6,5.5,1,1.5,3.5,3,5,5,5,4,5,3.5,2,2,2,3,4,5,0,0,4.5,3,17,17
2dg,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
2dg,4,4,4,4,3,2.5,1,0.5,3,3.5,1,0.5,4,4,5,6,4,4,5,4,2,3,,0,2,2,3,3,4,6,0,0,6,5.5,15,15
2dg,5,5,5,5,3,3,2,3,3.5,3.5,1,0.5,5,3,4,6,4,2,4,2.5,2,3,3,4,1.5,2,3,3,2,2,1,0.5,6,4,11,11
2dg,5,4.5,5,5,2,3,2,2,3.5,4,1,2,2,4,3,6,4,4,5,4.5,3,5,3,4,2,2,1.5,2.5,0,1.5,2,1.5,6,4.5,16,
2dg,4.5,5,5,5,3,3,5,4.5,3.5,3.5,1,0.5,0,0,5,5.5,3,3,5,4,4,3,5,4.5,1.5,2,3,3,0,0,2,2,6,5.5,18,18
2dg,1.5,1.5,0,0,3,0.5,1,0.5,0,0.5,1,0,1,0,3,1,0,0,4,0,0,0.5,0,0,0,0,3,0,0,0,0,0,0,0,11,11
2dg,3.5,4,3,4,3,3,2,1,3,3,1,1,0,0.5,4,4,3,3,3,5,2,3,2,3.5,2,2,1.5,1.5,3,3.5,1,0.5,6,5.5,13,13
2dg,5,5,3,3.5,3,3,0,0,3.5,3.5,2,2,4,2.5,3,3,4,4,4,4,1,2.5,3,1.5,2,2,1.5,2.5,3,3,1,1,4.5,4,16,16
2dg,3,2.5,3,3,3,3,0,0,4,4,1,1,0,0,5,6.5,1.5,0.5,3,2.5,1,1.5,0,0,2,2,1.5,0,0,0,0,0,3,1.5,12,12
2dg,5,5,5,5,3,3,6,6.5,2.5,3,2,2,4,5.5,8,7.5,4,4,5,5,6,6,5,5,2,2,1.5,2,7,6.5,2,2,6,6,20,20
2dg,4.5,4.5,5,4.5,3,3,1,3.5,1.5,1,0,0,0,0,3,2,2.5,2.5,2,1.5,1,0.5,0,0,1.5,1.5,1.5,0.5,2,0.5,0,0,0,0,11,11
