0.0518652099195597,0.0198260210609974,0.0141342373924689,0.0141515213159418,0.0235516217889318
0.0754552921345555,0.0233389279007318,0.0150751819594694,0.0130941462748309,0.0172653796174116
0.0440999496094446,0.0194579603818649,0.0143176658557027,0.014329611919999,0.0203825633542224
0.0547233446021389,0.0248416988146946,0.0151818239279007,0.0131686074518995,0.0172795318866635
0.0358672862400018,0.0162369605803823,0.0141307780708951,0.0150990801780182,0.0203167965541377
0.0512721605205441,0.0204893197110646,0.015107577201156,0.0142170085929964,0.0173360254319662
0.0631870591533143,0.0233022411893029,0.0153368111997826,0.0141860259880395,0.0161958842508418
0.061676629825783,0.0249284308905849,0.0152669213952548,0.0144641702915246,0.0166733320005331
0.0995829972100325,0.0309356859737531,0.0178843196372937,0.0132624784008621,0.01644637751401
0.111314594231345,0.0352565360370717,0.0180109843027958,0.0131607159548576,0.0173589234177187
0.109571716748033,0.0394474333765836,0.020336365894077,0.0132739929519677,0.0152969132688773
0.246943437068312,0.0493365877304956,0.0183366966611886,0.0132992898724372,0.0161611330735881
0.0644126367864084,0.0331416320928493,0.0193950451862783,0.0211517270111817,0.0279476494738128
0.0652053167566367,0.0292570789154807,0.0249522878042609,0.0256402461419976,0.0312494622175948
0.043176691242691,0.0241132513131035,0.0221407367136286,0.0210254871789243,0.0591772666561147
0.108018213484784,0.0500378856467777,0.0389554731570404,0.0326238494901438,0.0269376027969165
0.0985152328886812,0.034150825596007,0.0202937866791237,0.0230982442815225,0.0300036108938019
