V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.645495546349431,0.646827625606626,0.64667161174187,0.643888904730334,0.645058898729931,0.647337326342372,0.644265791232956,0.645760047494887,0.64483719141104,0.648440194131089
0.631927921483244,0.635307858344675,0.636034873726995,0.635802553159191,0.632487551478832,0.633513593722767,0.632085301426465,0.636054572577845,0.635890324217497,0.634196921662969
0.790985021627566,0.789894002459584,0.789312871219676,0.789775103537104,0.790330171346606,0.790174203361486,0.789360288156876,0.789994111865671,0.788038324547152,0.788082402054776
0.839943400552612,0.842274304624977,0.841913541192638,0.842663733573645,0.84162608236178,0.839781840810048,0.838429559009217,0.838193509615605,0.838401032775403,0.839327327952191
0.844037975151756,0.848666195582495,0.851642551547451,0.844230420863281,0.847142424645691,0.850330868849561,0.849317008623305,0.847416994873895,0.84944388078924,0.848554233322508
0.693394175007508,0.699015203333777,0.693552204019134,0.694024795565073,0.696041738883011,0.69344858467336,0.694496251096514,0.691836972929937,0.692610296054526,0.695318014040604
0.63849288980847,0.638131002905516,0.64179740163941,0.639336852705081,0.636870758208161,0.637018878318301,0.639765222444797,0.63954572091484,0.634618694512235,0.637329332498536
0.665588266834667,0.670858466487526,0.668814610021359,0.668870796008618,0.665175805870535,0.668648805977131,0.661950705175159,0.669559788273228,0.669395193750436,0.665801223327306
1.09315959345744,1.09329259931004,1.09099882208716,1.09444984424413,1.09209779279998,1.09767524132747,1.08978495757268,1.09569747685012,1.09500227591079,1.09363358280624
1.26106298738865,1.26745292891874,1.26284818515938,1.26251224593245,1.25886655273236,1.2668566428815,1.26000403825047,1.2589510074127,1.26238510678839,1.26119930152887
1.54476435148601,1.53812550878425,1.53925896889169,1.5400626303884,1.53360971393353,1.53868027907575,1.53618777617517,1.54682371489881,1.53683576599485,1.54038345785784
1.08788266193677,1.08482785971027,1.09491252248904,1.08936615382824,1.08160671296242,1.08698692138302,1.08648626363894,1.08530461929597,1.08631887082604,1.09258011698846
0.959291507813182,0.952626176679257,0.964830777153868,0.960836153712617,0.973098133748718,0.962699301242368,0.96835779838733,0.976558176228677,0.974144432625446,0.963184287867162
1.07961338710395,1.06766340777679,1.0608255388504,1.07699887963038,1.07803009731824,1.06148890340023,1.06173836509991,1.077181048581,1.07671865816667,1.06378252584463
0.935452095385845,0.945737546179539,0.939610132168658,0.933377265866005,0.95355539198047,0.932283682503022,0.95371093606052,0.951983745073769,0.937846163430734,0.938158150437411
1.31319798289471,1.29709480416882,1.29395063737434,1.2926104800281,1.28184699333014,1.30575939452637,1.29586298051916,1.28494435500243,1.28088295182541,1.3070540777083
0.965325421253885,0.966998268672482,0.970733100066024,0.979038697091271,0.979189861995955,0.97450790610575,0.987540057674861,0.954316123556462,0.984167953814308,0.970970231786557
