1 w21_4952_lopenr_person 0 0 NA NA NA NA NA NA NA NA
2 lopenr_virksomhet 0 0 NA NA NA NA NA NA NA NA
3 lopenr_foretak 0 0 NA NA NA NA NA NA NA NA
4 pers_tiltak 3814999 87.94 -2 7 1.59 0 14.6 3.82 0.37 -1.72
5 pers_persontype 0 0 2 13 11.95 12 1.44 1.2 -7.58 59.68
6 pers_spgrad 4219229 97.25 0 100 79.03 100 719.78 26.83 -0.76 -0.98
7 arb_arbeidstid 1695110 39.07 1 56 31.24 37.5 117.71 10.85 -1.37 0.74
8 arb_arbkomm 1695110 39.07 101 9999 899.37 819 370563.04 608.74 1.29 13.48
9 arb_arbmark_status 0 0 0 3 0.7 1 0.4 0.63 0.73 1.35
10 arb_type 0 0 NA NA NA NA 0 0 NA NA
11 arb_yrke 0 0 NA 9330114 NA 2130123 5101282603614.32 2258601.91 NA NA
12 frtk_org_form 0 0 NA NA NA NA NA NA NA NA
13 frtk_sektor_2014 1722716 39.71 -2 9000 3992.72 2100 5534833.75 2352.62 0.44 -1.54
14 virk_nace1_sn07 1721650 39.68 -2 99 62.26 66.29 645.5 25.41 -0.64 -0.57
