1 alder1 614 0.07 15 97 26.75 24 61.85 7.86 1.87 3.48
2 alder 614 0.07 -1 91 22.91 21 96.2 9.81 0.23 2.62
3 ansattnr 0 0 NA NA NA NA 0.32 0.57 NA NA
4 antall_bestatt 693 0.08 0 5 0.85 1 0.17 0.41 -0.87 2.14
5 antall_tellende 693 0.08 0 13 1.1 1 0.24 0.49 4.42 41.81
6 arstall1 614 0.07 -1 2010 1994.7 2009 28563.31 169.01 -11.72 135.45
7 arstall 406 0.05 1 2009 2008.5 2009 997.11 31.58 -62.8 3942.38
8 arstall_nsdrapportert 6248 0.76 3 2010 2008.51 2009 1004.29 31.69 -62.57 3914.13
9 artermin1 0 0 NA NA NA NA NA NA NA NA
10 artermin 0 0 NA NA NA NA NA NA NA NA
11 campuskode1 0 0 NA NA NA NA NA NA NA NA
12 campuskode 0 0 NA NA NA NA NA NA NA NA
13 campusnavn 0 0 NA NA NA NA NA NA NA NA
14 dsp_id 614 0.07 -1 1475203 743337.9 1365522 497581589447.75 705394.63 -0.1 -1.98
15 emnekode 0 0 NA NA NA NA 7481648.97 2735.26 NA NA
16 emnenavn_bokmal 0 0 NA NA NA NA NA NA NA NA
17 emnetypekode 0 0 NA NA NA NA 0 0 NA NA
18 emne 0 0 NA NA NA NA 85.53 9.25 NA NA
19 erasmusnivakode1 0 0 NA NA NA NA NA NA NA NA
20 erasmusnivakode 0 0 NA NA NA NA NA NA NA NA
21 fagkode 0 0 NA NA NA NA 3.29 1.82 NA NA
22 fagnavn_norsk 0 0 NA NA NA NA NA NA NA NA
23 fag 0 0 NA NA NA NA 680.74 26.09 NA NA
24 faknr1 611 0.07 0 215 34.29 30 554.71 23.55 0.36 -0.83
25 faknr 822 0.1 -1 95 34.5 30 573.85 23.96 0.24 -1.47
26 fakultet1 0 0 NA NA NA NA NA NA NA NA
27 fakultet 0 0 NA NA NA NA 0 0 NA NA
28 fak_akronym1 0 0 NA NA NA NA 1120.19 33.47 NA NA
29 fak_akronym 0 0 NA NA NA NA 1375.47 37.09 NA NA
30 fak_navn1 0 0 NA NA NA NA NA NA NA NA
31 fak_navn 0 0 NA NA NA NA NA NA NA NA
32 finansiering 0 0 NA NA NA NA NA NA NA NA
33 finanskatkode 0 0 NA NA NA NA 6.12 2.47 NA NA
34 finanstypekode 165373 20.14 1 99 1.64 1 29.74 5.45 16.86 297.34
35 fodselsar 634 0.08 60 1994 1981.81 1985 905.14 30.09 -59.42 3783.43
36 fylkesnavn 0 0 NA NA NA NA 913.53 30.22 NA NA
37 fylkesnavn_hjemsted 0 0 NA NA NA NA 0.55 0.74 NA NA
38 gsk_beregnet 0 0 NA NA NA NA NA NA NA NA
39 institusjonsnavn_samarbeid 0 0 NA NA NA NA 1.04 1.02 NA NA
40 institusjonsnr 822 0.1 150 251 199.33 194 222.88 14.93 0.68 1.32
41 institusjonsnr_eier 614 0.07 30 251 199.29 194 230.03 15.17 0.31 4.96
42 institusjonsnr_samarbeid 0 0 NA NA NA NA 0.08 0.28 NA NA
43 institusjonsnr_undervisning 821008 99.99 1 1 1 1 0 0 NaN NaN
44 institutt1 0 0 NA NA NA NA 180.2 13.42 NA NA
45 instituttnr1 822 0.1 0 94 15.19 6 415.29 20.38 1.92 3.47
46 instituttnr 822 0.1 -1 94 12.3 3 429.03 20.71 2.37 5.19
47 institutt 0 0 NA NA NA NA 195.89 14 NA NA
48 int_akronym1 0 0 NA NA NA NA NA NA NA NA
49 int_akronym 0 0 NA NA NA NA NA NA NA NA
50 kandidatlopenr 116665 14.21 1 999817 33983.97 1091 8453135017.62 91940.93 4.25 22.99
51 karakternavn 0 0 NA NA NA NA NA NA NA NA
52 karaktertall 112295 13.68 0 67 57.71 63 321.71 17.94 -2.83 6.07
53 karaktertall_del1 510796 62.21 0 67 15.57 0.8 712.58 26.69 1.26 -0.42
54 karaktertall_del2 710777 86.57 0 990 39.13 62 970.52 31.15 0.26 13.09
55 karaktertall_del3 781413 95.17 0 6 2.93 0 9 3 0.05 -2
56 karaktertall_dv 288772 35.17 1 5 3.21 3 1.24 1.12 -0.22 -0.61
57 karaktertall_original 0 0 NA NA NA NA NA NA NA NA
58 karregelkode 822 0.1 1 38 28.12 30 68.07 8.25 -2.35 4.33
59 kjonn 0 0 NA NA NA NA NA NA NA NA
60 kommislopenr 706994 86.11 0 135 6.52 2 137.25 11.72 3.22 12.01
61 kommunenavn 0 0 NA NA NA NA NA NA NA NA
62 kommunenavn_hjemsted 0 0 NA NA NA NA NA NA NA NA
63 kvalgrunnlagkode_genstudkomp 0 0 NA NA NA NA NA NA NA NA
64 kvalgrunnlagkode_teknisk_fagsk 0 0 NA NA NA NA 0.23 0.48 NA NA
65 landnavn_engelsk1 0 0 NA NA NA NA 2436899979.25 49364.97 NA NA
66 landnavn_engelsk 0 0 NA NA NA NA NA NA NA NA
67 landnavn_engelsk_hjemland 0 0 NA NA NA NA 0 0 NA NA
68 landnavn_norsk_hjemland 0 0 NA NA NA NA NA NA NA NA
69 landnr1 1269 0.15 0 0 0 0 0 0 NaN NaN
70 landnr 614 0.07 0 868688 88.35 0 46540012.46 6822.02 90.86 8969.65
71 landnr_hjemland 47414 5.77 0 2977563 432.27 0 913705357.32 30227.56 84.01 7387.2
72 landnr_vdg_opplaring 816768 99.48 0 9 4.1 4 11.42 3.38 0.43 -1.41
73 nsdniva1 0 0 NA NA NA NA 5560125.19 2357.99 NA NA
74 nsdnivakode1 0 0 NA NA NA NA 0 0 NA NA
75 nsdnivakode 0 0 NA NA NA NA 20.76 4.56 NA NA
76 nsdniva 0 0 NA NA NA NA NA NA NA NA
77 nsd_gruppe_bsk1 0 0 NA NA NA NA NA NA NA NA
78 nsd_gruppe_bsk 0 0 NA NA NA NA NA NA NA NA
79 nsd_kode_bsk1 0 0 NA NA NA NA NA NA NA NA
80 nsd_kode_bsk 0 0 NA NA NA NA NA NA NA NA
81 nuskode1 6523 0.79 401115 999999 663677.06 653999 2592121285.12 50912.88 0.88 2.32
82 nuskode 822 0.1 -1 899999 671991.44 655220 3356520469.93 57935.49 -0.4 10.5
83 ny_gjentak 0 0 NA NA NA NA NA NA NA NA
84 number_of_records 822 0.1 1 1 1 1 0 0 NaN NaN
85 oblig 0 0 NA NA NA NA NA NA NA NA
86 parti 0 0 NA NA NA NA NA NA NA NA
87 personlopenr 822 0.1 6 1460440 293808.61 221039 57050829617.51 238853.15 0.96 -0.06
88 person_lopenr_dv 822 0.1 165 6299101 572869.43 259062 385257852258.37 620691.43 1.89 3.57
89 poeng_tilbakemelding 0 0 NA NA NA NA 2.37 1.54 NA NA
90 postnr_hjemsted 54450 6.63 1 9999 3876.61 3714 7384197.98 2717.39 0.39 -0.98
91 prosenttall_egenfinans 822 0.1 0 100 96.18 100 336.36 18.34 -4.81 21.68
92 prosenttall_heltidandel 822 0.1 0 100 93.82 100 317.48 17.82 -2.82 6.84
93 resultatkode_bio12 0 0 NA NA NA NA NA NA NA NA
94 resultatkode_bio1 0 0 NA NA NA NA NA NA NA NA
95 resultatkode_fys12 0 0 NA NA NA NA NA NA NA NA
96 resultatkode_fys1 0 0 NA NA NA NA NA NA NA NA
