1 w21_4952_lopenr_person 0 0 NA NA NA NA NA NA NA NA
2 w21_4952_lopenr_virksomhet 0 0 NA NA NA NA NA NA NA NA
3 w21_4952_lopenr_foretak 0 0 NA NA NA NA NA NA NA NA
4 pers_alder 0 0 15 112 45.59 44 359.83 18.97 0.35 -0.67
5 arb_arbkomm 1340680 32.75 0 2500 901.56 826 343797.63 586.34 0.33 -1.15
6 arb_arbmark_status 0 0 0 4 0.76 1 0.37 0.61 0.65 2.09
7 arb_arbtid 1349600 32.97 1 3 2.43 3 0.73 0.85 -0.96 -0.95
8 arb_arbtim 1349600 32.97 1 60 30.37 37.5 130.24 11.41 -0.86 -0.49
9 arb_hovedarbeid 0 0 0 2 0.71 1 0.29 0.54 -0.07 -0.53
10 arb_yrke 0 0 NA 9999999 NA 1210151 6575266530507.4 2564228.25 NA NA
11 arb_yrke_imp 1857699 45.38 0 9999 4693.03 5122 4913440.58 2216.63 0.36 -0.71
12 frtk_org_form 0 0 NA NA NA NA NA NA NA NA
13 frtk_sektor_1987 1355121 33.1 110 900 622.41 710 35930.13 189.55 -1.87 2.44
14 pers_kjoenn 0 0 1 2 1.5 2 0.25 0.5 -0.02 -2
15 pers_kommnr 26544 0.65 0 9999 906.18 828 334180.55 578.08 0.27 -1.08
16 pers_persontype 0 0 2 13 12.02 12 0.73 0.86 -10.23 118.3
17 pers_tiltak 3952478 96.55 0 7 4.22 6 9.54 3.09 -0.49 -1.6
18 virk_nace1_sn07 1367222 33.4 1 99 60.84 62.02 668.17 25.85 -0.58 -0.64
19 virk_kilde_nace1 0 0 NA 4 NA 1 1.58 1.26 NA NA
