1 w21_4952_lopenr_person 0 0 NA NA NA NA NA NA NA NA
2 aargang 0 0 2010 2020 2015.09 2015 9.96 3.16 -0.03 -1.21
3 ber_realkapital 25821560 45.23 -3715170 2796507031.3 2172591.61 1845076 5133446651503.36 2265711.07 105.42 88677.05
4 prim_mark 33318842 58.37 -4953560 431706264 2377425.77 2031608 2197586098213.12 1482425.75 5.53 606.19
5 sek_mark 53778676 94.21 -2323045 698712356.67 1995770.43 1501507.5 5685334804185.14 2384394.01 52.44 10127.79
6 ber_bruttoformue 12212306 21.39 -3560303 30090405942 2139282.92 1398721 284769771725143 16875122.87 757.34 1004800.66
